date	cad_us	aud_us	cny_us	eur_us	jpy_us
19910522	0.537690145	0.456863374	0.7550758684	0.4753928061	0.1441458426
19910523	0.5383402541	0.4433932008	0.7527800069	0.4813660564	0.1445254219
19910524	0.538015143	0.4499679282	0.7527800069	0.490455785	0.1407419794
19910527	0.5398046553	0.445157152	0.7527800069	0.4898065186	0.1403651392
19910528	0.543557462	0.4528543938	0.7527800069	0.4981171276	0.1470375705
19910529	0.5433939833	0.4531751123	0.7527800069	0.4805869368	0.1417985829
19910530	0.5468330359	0.4461193072	0.7480233871	0.4773406051	0.1442217364
19910531	0.5461770054	0.4517318794	0.7480233871	0.4585118816	0.1396122754
19910603	0.5468330359	0.4464400257	0.7463224876	0.4548759901	0.1351178329
19910604	0.5461770054	0.4541372675	0.7445884784	0.4576029087	0.1366864691
19910605	0.543557462	0.4482039769	0.7445884784	0.4559148163	0.1336282923
19910606	0.5438845049	0.436497755	0.7445884784	0.4512400987	0.1343725274
19910607	0.5411082734	0.4376202694	0.7445884784	0.4346188807	0.1255117025
19910610	0.5414344619	0.4390635022	0.7413815428	0.437735359	0.1180261241
19910611	0.5465049633	0.4432328416	0.7413815428	0.431372549	0.1191817688
19910612	0.5468330359	0.4422706863	0.7413815428	0.4190364888	0.1168011142
19910613	0.548310783	0.4414688903	0.7391178859	0.4113751461	0.1181704366
19910614	0.5486394873	0.4425914047	0.7391178859	0.4098169069	0.1227372773
19910617	0.5511084403	0.4528543938	0.7391178859	0.4117647059	0.1232472293
19910618	0.549297241	0.4550994227	0.7391178859	0.3937151019	0.1197605737
19910619	0.549297241	0.4546183451	0.7391178859	0.4125438255	0.1269045566
19910620	0.5504494187	0.4595894804	0.7408061426	0.4117647059	0.1401391658
19910621	0.5479821938	0.4579858884	0.7408061426	0.4041033632	0.1354908878
19910624	0.5486394873	0.4591084028	0.7408061426	0.4215037008	0.1361630634
19910625	0.5504494187	0.4616741501	0.7408061426	0.4118945591	0.1422520688
19910626	0.550120081	0.4618345093	0.7408061426	0.4176081028	0.1411190921
19910627	0.5502847354	0.4640795382	0.7408061426	0.4098169069	0.1442217364
19910628	0.5511084403	0.4611930725	0.7408061426	0.4002077652	0.1469612676
19910701	0.549297241	0.4587876844	0.7408061426	0.3860537593	0.1392362512
19910702	0.5496262905	0.4562219371	0.7374325799	0.3812491884	0.1366864691
19910703	0.5496262905	0.4549390635	0.7351781675	0.3844955201	0.1308099212
19910704	0.5496262905	0.4555805003	0.7351781675	0.3813790417	0.1342980558
19910705	0.5486394873	0.4591084028	0.7351781675	0.388391118	0.1403651392
19910708	0.5427403538	0.4597498396	0.7372534654	0.4013764446	0.1387853804
19910709	0.5393162667	0.4595894804	0.7389384579	0.3937151019	0.1364620878
19910710	0.5399675083	0.4619948685	0.7389384579	0.3976106999	0.1381098058
19910711	0.5393162667	0.4619948685	0.7389384579	0.3813790417	0.1378098319
19910712	0.5399675083	0.4695317511	0.7389384579	0.4169588365	0.1544920905
19910715	0.543557462	0.4728992944	0.7412016934	0.4156603039	0.1507132105
19910716	0.5407821985	0.4749839641	0.7412016934	0.4076094014	0.1487190475
19910717	0.5406192037	0.4751443233	0.7412016934	0.4150110375	0.1510206769
19910718	0.5251028173	0.4706542656	0.7412016934	0.4305934294	0.150636372
19910719	0.5233413163	0.4794740218	0.7412016934	0.4533177509	0.1556543203
19910722	0.5284749961	0.4762668377	0.7438668911	0.4390338917	0.1458180546
19910723	0.5297628619	0.4761064785	0.7438668911	0.4442280223	0.1494851385
19910724	0.5321824265	0.4762668377	0.7438668911	0.4625373328	0.1472665458
19910725	0.5346082937	0.4653624118	0.7438668911	0.4426697831	0.1366116645
19910726	0.5386654784	0.4775497114	0.7438668911	0.4546162836	0.1452854075
19910729	0.537690145	0.4770686337	0.7438668911	0.4507206856	0.1445254219
19910730	0.5337989695	0.4801154586	0.7438668911	0.4442280223	0.144449484
19910731	0.5352562592	0.4783515074	0.7438668911	0.4546162836	0.147954072
19910801	0.538015143	0.4772289929	0.7438668911	0.4450071419	0.1462750406
19910802	0.5370404881	0.4810776139	0.7438668911	0.4572133489	0.1491019534
19910805	0.5383402541	0.4830019243	0.7438668911	0.4777301649	0.1532551909
19910806	0.5411082734	0.4854073124	0.7452022513	0.4833138553	0.1613472066
19910807	0.5417607642	0.4882937781	0.7452022513	0.4825347357	0.1593125899
19910808	0.544211662	0.4870109044	0.7452022513	0.4753928061	0.1564305618
19910809	0.5427403538	0.4889352149	0.743398148	0.4657836645	0.1537186887
19910812	0.543557462	0.4892559333	0.743398148	0.4689001428	0.154259951
19910813	0.543557462	0.4871712636	0.743398148	0.4625373328	0.1550341464
19910814	0.5486394873	0.485086594	0.743398148	0.4578626152	0.1530235946
19910815	0.5479821938	0.4805965362	0.743398148	0.4482534736	0.1500220673
19910816	0.5461770054	0.4794740218	0.7405904559	0.4355278535	0.1475720018
19910819	0.5489683066	0.4807568954	0.7373967544	0.3902090638	0.1423276881
19910820	0.5511084403	0.4865298268	0.732002338	0.4112452928	0.1487190475
19910821	0.5466689853	0.4900577293	0.7337138417	0.4592910012	0.1550341464
19910822	0.5479821938	0.4934252726	0.73464218	0.4638358655	0.1525607068
19910823	0.5461770054	0.4924631174	0.73464218	0.4502012726	0.1515591755
19910826	0.5469971152	0.4892559333	0.73464218	0.4514998052	0.1516361488
19910827	0.5507788718	0.4908595253	0.73464218	0.4502012726	0.1510206769
19910828	0.5520978392	0.4908595253	0.73464218	0.4598104142	0.154105248
19910829	0.5527580167	0.4892559333	0.73464218	0.4551356967	0.1494851385
19910830	0.5511084403	0.4908595253	0.73464218	0.4521490715	0.1519441546
19910902	0.5524278701	0.4897370109	0.73464218	0.453837164	0.1526378266
19910903	0.5520978392	0.485086594	0.73464218	0.4625373328	0.1597814255
19910904	0.5507788718	0.4916613214	0.73464218	0.4617582132	0.1625245765
19910905	0.5527580167	0.4908595253	0.73464218	0.4604596806	0.1595469559
19910906	0.5549067952	0.4969531751	0.73464218	0.4813660564	0.1615040388
19910909	0.5532534538	0.5006414368	0.73464218	0.4979872744	0.1688481785
19910910	0.5545758948	0.4955099423	0.7356071726	0.4988962472	0.1684507531
19910911	0.5583882768	0.5001603592	0.7356071726	0.5026619919	0.1686096879
19910912	0.5583882768	0.508659397	0.7356071726	0.5040903779	0.1729989645
19910913	0.5608829321	0.5091404747	0.7356071726	0.5033112583	0.1738008845
19910916	0.5593853488	0.5112251443	0.7356071726	0.5131801065	0.1770205647
19910917	0.5600506484	0.5152341244	0.7356071726	0.5157771718	0.1751668978
19910918	0.5590528745	0.5152341244	0.7344642627	0.5046097909	0.1710792257
19910919	0.5615492868	0.5072161642	0.7333213529	0.5016231658	0.1702016351
19910920	0.5628834059	0.5093008339	0.7333213529	0.5040903779	0.1724383315
19910923	0.5625496998	0.5163566389	0.7333213529	0.5144786391	0.1838450214
19910924	0.5637181863	0.5126683772	0.7333213529	0.500714193	0.1775051798
19910925	0.5622161113	0.5093008339	0.7333213529	0.5087650954	0.1804220362
19910926	0.5612160508	0.499198204	0.7333213529	0.5021425789	0.1756498488
19910927	0.564553703	0.512508018	0.7333213529	0.5177249708	0.1810723685
19910930	0.5667295004	0.512508018	0.7333213529	0.5201921828	0.1818049271
19911001	0.5679031544	0.5093008339	0.7333213529	0.5196727698	0.1787996172
19911002	0.5692462527	0.5152341244	0.7333213529	0.5209713024	0.1858928107
19911003	0.5689102999	0.5056125722	0.7333213529	0.5246071939	0.2024728559
19911004	0.5682387509	0.5033675433	0.7349280028	0.5111024542	0.210310047
19911007	0.5721066564	0.508659397	0.7349280028	0.5092845085	0.2104816562
19911008	0.572443741	0.505452213	0.7349280028	0.4852616543	0.2039127033
19911009	0.5699185148	0.505452213	0.7317173835	0.4998052201	0.2089390774
19911010	0.5721066564	0.5104233483	0.7317173835	0.4937021166	0.2043369026
19911011	0.572780945	0.5091404747	0.7317173835	0.5001947799	0.2109968016
19911014	0.5717696913	0.5123476588	0.7317173835	0.490975198	0.2098812557
19911015	0.5707595118	0.5120269403	0.7317173835	0.4786391378	0.207059503
19911016	0.568574466	0.508659397	0.7317173835	0.4852616543	0.2065479952
19911017	0.5734557116	0.5128287364	0.7317173835	0.4937021166	0.2124589744
19911018	0.5753137894	0.512508018	0.7317173835	0.5013634593	0.2081693911
19911021	0.5768367347	0.5084990378	0.7317173835	0.4956499156	0.2001937298
19911022	0.5771754976	0.5035279025	0.7317173835	0.490975198	0.1952460054
19911023	0.5742998431	0.4879730597	0.7317173835	0.4794182574	0.1931628857
19911024	0.5763288159	0.4924631174	0.7317173835	0.490455785	0.1961650907
19911025	0.5771754976	0.492142399	0.7317173835	0.4901960784	0.1942451198
19911028	0.5792106049	0.4897370109	0.734163156	0.4747435398	0.1881955241
19911029	0.5817606035	0.4943874278	0.7366089286	0.5038306713	0.2020500847
19911030	0.5824417537	0.4889352149	0.7317173835	0.5162965849	0.1988475698
19911031	0.5827825109	0.4820397691	0.7317173835	0.515387612	0.2003622313
19911101	0.5873946434	0.4838037203	0.7317173835	0.5409687054	0.2094527948
19911104	0.5853420643	0.4892559333	0.7317173835	0.546162836	0.2143569108
19911105	0.586025769	0.4842847979	0.7317173835	0.5462926893	0.206888948
19911106	0.5814202103	0.4882937781	0.7313495832	0.5475912219	0.2077422483
19911107	0.5834643895	0.4908595253	0.7309817829	0.5429165044	0.2079984945
19911108	0.5689102999	0.491340603	0.7306139826	0.5357745747	0.2039127033
19911111	0.5667295004	0.4915009622	0.730373984	0.5440851837	0.2071448002
19911112	0.5635511713	0.4932649134	0.7301339854	0.5439553305	0.207315434
19911113	0.568574466	0.4908595253	0.7298939868	0.5497987274	0.2065479952
19911114	0.5700866546	0.4932649134	0.7296539882	0.5536943254	0.2105674806
19911115	0.5707595118	0.4935856318	0.7305784101	0.5625243475	0.2128897567
19911118	0.5717696913	0.4908595253	0.7305784101	0.5701856902	0.2099669875
19911119	0.572443741	0.4967928159	0.7305784101	0.5826516037	0.2079130659
19911120	0.5608829321	0.4979153303	0.7305784101	0.5818724841	0.2099669875
19911121	0.5600506484	0.5006414368	0.731325709	0.5817426308	0.2109968016
19911122	0.5555689447	0.4996792816	0.7290145251	0.5909622127	0.2120285249
19911125	0.5559001939	0.5006414368	0.7290145251	0.5874561745	0.2252645526
19911126	0.5593853488	0.4940667094	0.7290145251	0.5636930269	0.2051862781
19911127	0.5590528745	0.4932649134	0.7290145251	0.5644721465	0.2083403403
19911128	0.5618826403	0.4892559333	0.7273305766	0.5609661083	0.2090246639
19911129	0.5633841858	0.4892559333	0.7256466281	0.5553824179	0.2071448002
19911202	0.5647208949	0.4884541373	0.7256466281	0.5634333203	0.205951832
19911203	0.5635511713	0.4908595253	0.7256466281	0.5688871575	0.2126312474
19911204	0.5583882768	0.491340603	0.7256466281	0.5765485002	0.2149621561
19911205	0.55689464	0.4828415651	0.7256466281	0.5870666147	0.2183462876
19911206	0.5597179401	0.4805965362	0.7256466281	0.607713284	0.2252645526
19911209	0.560383474	0.4708146248	0.7256466281	0.6049863654	0.2221889854
19911210	0.5597179401	0.4714560616	0.7256466281	0.5971951695	0.2182592589
19911211	0.5524278701	0.4677677999	0.7223963373	0.6014803272	0.2128897567
19911212	0.545849162	0.4687299551	0.7223963373	0.5947279574	0.213148386
19911213	0.549297241	0.4674470815	0.7223963373	0.5922607454	0.2153948762
19911216	0.5486394873	0.4724182168	0.7191570606	0.6056356317	0.2208760167
19911217	0.5437209692	0.4714560616	0.7204936912	0.6097909362	0.2220137455
19911218	0.5417607642	0.4719371392	0.7204936912	0.6082326971	0.2208760167
19911219	0.5284749961	0.4708146248	0.7204936912	0.6201791975	0.223066005
19911220	0.5287967953	0.4623155869	0.7204936912	0.642384106	0.2286228509
19911223	0.5236613404	0.4499679282	0.7204936912	0.6636800416	0.2357587728
19911224	0.5211042371	0.451411161	0.7194031415	0.6579664979	0.2284455996
19911225	0.5212638493	0.4518922386	0.7194031415	0.6599142968	0.2337874302
19911226	0.5212638493	0.4510904426	0.7194031415	0.6745877159	0.2384580221
19911227	0.5206255652	0.4518922386	0.7194031415	0.6586157642	0.2434400558
19911230	0.5247822955	0.4491661321	0.7128859065	0.6604337099	0.2461759192
19911231	0.5284749961	0.4478832585	0.7128859065	0.6617322426	0.2530731
19920101	0.5284749961	0.4488454137	0.7128859065	0.6617322426	0.252610711
19920102	0.5359046751	0.4440346376	0.7128859065	0.6508245682	0.2572513279
19920103	0.5427403538	0.4472418217	0.7100616452	0.6374496819	0.2547407716
19920106	0.5496262905	0.4538165491	0.7100616452	0.6705622646	0.2666453806
19920107	0.549297241	0.4464400257	0.7123273623	0.6780937541	0.2603346246
19920108	0.550120081	0.4429121232	0.7123273623	0.6773146345	0.2577174421
19920109	0.5386654784	0.4283194355	0.7123273623	0.6190105181	0.2438951272
19920110	0.5297628619	0.4166132136	0.7089481971	0.593559278	0.233697986
19920113	0.5389908159	0.4215843489	0.7070375051	0.6016101805	0.233072271
19920114	0.5370404881	0.4228672226	0.7070375051	0.5888845604	0.2341453478
19920115	0.5312138457	0.4212636305	0.7070375051	0.5549928581	0.219827848
19920116	0.530729933	0.4219050674	0.7056503249	0.5630437606	0.2228904916
19920117	0.5368781445	0.4228672226	0.7056503249	0.5929100117	0.2595856535
19920120	0.5383402541	0.4368184734	0.7064306852	0.5943383976	0.2674034865
19920121	0.5297628619	0.436497755	0.7072110454	0.5961563433	0.2647544095
19920122	0.5281533082	0.4377806286	0.7072110454	0.5934294248	0.2671190816
19920123	0.5223819064	0.4252726106	0.7072110454	0.5748604077	0.2624933064
19920124	0.5049670699	0.4190186017	0.7062743048	0.5865472017	0.2652265783
19920127	0.4994944348	0.4193393201	0.7062743048	0.5721334892	0.2495682035
19920128	0.4994944348	0.4279987171	0.7056503249	0.58330087	0.2448063558
19920129	0.4994944348	0.4236690186	0.7056503249	0.581353071	0.2454450786
19920130	0.4980924568	0.4304041052	0.7056503249	0.5673289183	0.2449887754
19920131	0.4980924568	0.4353752405	0.7056503249	0.5729126088	0.2442594448
19920203	0.4971589977	0.4368184734	0.7056503249	0.58330087	0.240536136
19920204	0.487722651	0.4339320077	0.7056503249	0.5897935333	0.2408983205
19920205	0.490651375	0.4286401539	0.7056503249	0.6027788599	0.2470907803
19920206	0.488030494	0.4315266196	0.7103750378	0.6073237242	0.245080007
19920207	0.4935895497	0.4363373958	0.7103750378	0.6261524477	0.248374038
19920210	0.4942093213	0.4315266196	0.7128160706	0.6066744579	0.2357587728
19920211	0.4867997469	0.4363373958	0.709574351	0.5881054409	0.2300428652
19920212	0.487722651	0.437299551	0.7063783414	0.5768082067	0.229509942
19920213	0.4802129206	0.4422706863	0.7051652911	0.5618750812	0.2276486559
19920214	0.4786879385	0.4425914047	0.7051652911	0.5586287495	0.2255289559
19920217	0.4748866981	0.4406670943	0.7051652911	0.562264641	0.2338768884
19920218	0.4753420033	0.4422706863	0.7051652911	0.5418776782	0.2246480936
19920219	0.4803655603	0.4453175112	0.7051652911	0.5430463576	0.2228904916
19920220	0.4841899329	0.4433932008	0.7051652911	0.541747825	0.219827848
19920221	0.479297623	0.4376202694	0.7051652911	0.531489417	0.2166950503
19920224	0.4757975382	0.4363373958	0.7051652911	0.5336969225	0.2141841041
19920225	0.4815876044	0.4368184734	0.7051652911	0.528113232	0.2090246639
19920226	0.4912691511	0.4406670943	0.7051652911	0.5408388521	0.2146162213
19920227	0.4912691511	0.4390635022	0.705407777	0.5517465264	0.2150486733
19920228	0.4864923204	0.4382617062	0.705407777	0.5469419556	0.2115984078
19920302	0.4789927294	0.4393842207	0.705407777	0.5431762109	0.2098812557
19920303	0.472008422	0.4387427838	0.705407777	0.5298013245	0.1982596583
19920304	0.4742799816	0.4422706863	0.7034350526	0.519802623	0.1938286229
19920305	0.4796026194	0.4422706863	0.7034350526	0.5146084924	0.1913362725
19920306	0.472008422	0.4432328416	0.7034350526	0.5190235034	0.1921657953
19920309	0.4707992602	0.4456382296	0.7034350526	0.5247370471	0.1913362725
19920310	0.4643277112	0.445157152	0.7034350526	0.5164264381	0.1835180903
19920311	0.4659787931	0.4425914047	0.7034350526	0.5243474873	0.1789616402
19920312	0.46372807	0.4408274535	0.7042305696	0.5168159979	0.1725984527
19920313	0.4634283996	0.4414688903	0.7032622025	0.5159070251	0.1769398379
19920316	0.4622307186	0.4421103271	0.7032622025	0.5231788079	0.1756498488
19920317	0.4704972232	0.4490057729	0.7032622025	0.53837164	0.1839267849
19920318	0.4682351704	0.4512508018	0.7051652911	0.5304505908	0.1874543038
19920319	0.4646276821	0.4488454137	0.7051652911	0.5139592261	0.1777476506
19920320	0.4614829797	0.4504490058	0.7019840926	0.5144786391	0.1754083192
19920323	0.4723109661	0.4518922386	0.7019840926	0.5195429165	0.1794480008
19920324	0.4739767762	0.453014753	0.7019840926	0.5216205688	0.1777476506
19920325	0.4783832503	0.45766517	0.7034350526	0.5335670692	0.1784757169
19920326	0.4738252117	0.4570237332	0.7051652911	0.5248669004	0.1742022933
19920327	0.476557274	0.4602309173	0.7051652911	0.5423970913	0.1818863837
19920330	0.4732192083	0.4634381013	0.7060315971	0.537852227	0.1835180903
19920331	0.4757975382	0.4653624118	0.7060315971	0.5399298792	0.1839267849
19920401	0.472008422	0.4611930725	0.7060315971	0.5313595637	0.1698032046
19920402	0.4717059794	0.4602309173	0.7060315971	0.539800026	0.1764557302
19920403	0.4761013559	0.4611930725	0.7060315971	0.5560316842	0.1786376428
19920406	0.4757975382	0.4554201411	0.7060315971	0.5573302169	0.1809910342
19920407	0.4770134224	0.456863374	0.7060315971	0.5618750812	0.1797724845
19920408	0.4748866981	0.4520525978	0.7060315971	0.5560316842	0.1854006372
19920409	0.477165523	0.4555805003	0.7067252125	0.5651214128	0.1895157424
19920410	0.4796026194	0.4563822963	0.7067252125	0.5495390209	0.1831097033
19920413	0.4838833887	0.4583066068	0.696888868	0.535904428	0.1814792232
19920414	0.4867997469	0.4607119949	0.696888868	0.533956629	0.1818863837
19920415	0.4894170788	0.458466966	0.6883441371	0.5261654331	0.1789616402
19920416	0.4863386461	0.4602309173	0.6883441371	0.5209713024	0.1746040018
19920417	0.4871072774	0.4618345093	0.6883441371	0.521231009	0.1746040018
19920420	0.490651375	0.4632777421	0.6883441371	0.5235683677	0.1716384408
19920421	0.4871072774	0.4586273252	0.6883441371	0.5225295416	0.1721982392
19920422	0.4818933733	0.456863374	0.6883441371	0.5298013245	0.1724383315
19920423	0.4789927294	0.4437139192	0.6883441371	0.5326580964	0.1694050701
19920424	0.4791451633	0.4422706863	0.6908653009	0.5391507596	0.1706003619
19920427	0.4640278405	0.4419499679	0.6908653009	0.5372029607	0.1818049271
19920428	0.4671814894	0.4448364336	0.6908653009	0.5387611998	0.1810723685
19920429	0.4676329158	0.4509300834	0.6913771731	0.5334372159	0.1776668149
19920430	0.4726136119	0.4441949968	0.6913771731	0.5430463576	0.1806658193
19920501	0.476557274	0.4445157152	0.6913771731	0.5501882872	0.1855646455
19920504	0.4726136119	0.4456382296	0.6913771731	0.5446045968	0.1802595752
19920505	0.4704972232	0.4466003849	0.6913771731	0.5542137385	0.1835180903
19920506	0.46372807	0.445157152	0.6863049081	0.5629139073	0.1882779442
19920507	0.4628293591	0.4430724824	0.6880039578	0.5579794832	0.186631907
19920508	0.4555234508	0.4390635022	0.6880039578	0.5479807817	0.17904267
